id,name,lat,lng,category,is_rest,is_bar,peak_sun_pct,sun_hours_full_sun,sun_total_index,has_description,slug,url
"1054","Noorderlicht Café","52.399572","4.896833000000001","restaurant","true","false","100","13","2600","false","noorderlicht-cafe-1054","https://seatsinthesun.com/terras/amsterdam/noorderlicht-cafe-1054/"
"450","Max restaurant Mosplein","52.3916325","4.9129839","restaurant","true","false","100","13","2600","false","max-restaurant-mosplein-450","https://seatsinthesun.com/terras/amsterdam/max-restaurant-mosplein-450/"
"6981","The July - Boat & Co","52.3941655","4.882350800000001","other","false","false","100","13","2600","false","the-july-boat-co-6981","https://seatsinthesun.com/terras/amsterdam/the-july-boat-co-6981/"
"570","End of the world","52.3773865","4.932148700000001","restaurant","true","false","100","13","2600","false","end-of-the-world-570","https://seatsinthesun.com/terras/amsterdam/end-of-the-world-570/"
"139","FC Hyena","52.3833861","4.929057999999999","restaurant_and_bar","true","true","100","12.5","2500","false","fc-hyena-139","https://seatsinthesun.com/terras/amsterdam/fc-hyena-139/"
"4753","Pont 13","52.3975532","4.8830391","restaurant","true","false","100","12.5","2500","false","pont-13-4753","https://seatsinthesun.com/terras/amsterdam/pont-13-4753/"
"7932","Aloha","52.3777847","4.9096384","restaurant_and_bar","true","true","100","12.5","2500","false","aloha-7932","https://seatsinthesun.com/terras/amsterdam/aloha-7932/"
"7979","Het Stenen Hoofd","52.38902119999999","4.8919651","other","false","false","100","12.5","2500","false","het-stenen-hoofd-7979","https://seatsinthesun.com/terras/amsterdam/het-stenen-hoofd-7979/"
"381","Restaurant Wolf Atelier","52.3830859","4.8924236","restaurant","true","false","100","12.5","2481","false","restaurant-wolf-atelier-381","https://seatsinthesun.com/terras/amsterdam/restaurant-wolf-atelier-381/"
"4013","Café Restaurant Camping Zeeburg","52.3654014","4.9594916","restaurant_and_bar","true","true","100","12","2463","false","cafe-restaurant-camping-zeeburg-4013","https://seatsinthesun.com/terras/amsterdam/cafe-restaurant-camping-zeeburg-4013/"
"8064","Strand van Oost","52.36217019999999","4.923161299999999","restaurant","true","false","100","11.5","2446","false","strand-van-oost-8064","https://seatsinthesun.com/terras/amsterdam/strand-van-oost-8064/"
"7525","BUITEN | Café & Restaurant","52.3714626","4.8212529","restaurant","true","false","100","11.5","2434","false","buiten-or-cafe-restaurant-7525","https://seatsinthesun.com/terras/amsterdam/buiten-or-cafe-restaurant-7525/"
"287","Minigolf Amstelpark","52.3318027","4.893272200000001","restaurant","true","false","100","11.5","2420","false","minigolf-amstelpark-287","https://seatsinthesun.com/terras/amsterdam/minigolf-amstelpark-287/"
"333","Café ""De Bult"" B.V.","52.391596","4.913067000000001","restaurant","true","false","100","11.5","2418","false","caf-de-bult-b-v-333","https://seatsinthesun.com/terras/amsterdam/caf-de-bult-b-v-333/"
"726","Westervilla","52.3845737","4.8618049","restaurant","true","false","100","10.5","2414","false","westervilla-726","https://seatsinthesun.com/terras/amsterdam/westervilla-726/"
"6249","Groot Melkhuis","52.358471","4.8683","restaurant","true","false","100","12","2409","false","groot-melkhuis-6249","https://seatsinthesun.com/terras/amsterdam/groot-melkhuis-6249/"
"2855","BARTACK","52.3643953","4.8508847","restaurant_and_bar","true","true","100","11.5","2407","false","bartack-2855","https://seatsinthesun.com/terras/amsterdam/bartack-2855/"
"535","The Traveller Zuidoost","52.3149006","4.950493900000001","restaurant_and_bar","true","true","100","11.5","2403","false","the-traveller-zuidoost-535","https://seatsinthesun.com/terras/amsterdam/the-traveller-zuidoost-535/"
"6521","M/PORTIER speciality coffee bar & deli","52.34300750000001","4.8677903","restaurant","true","false","100","12","2400","false","mportier-speciality-coffee-bar-deli-6521","https://seatsinthesun.com/terras/amsterdam/mportier-speciality-coffee-bar-deli-6521/"
"8069","Boat and Breakfast Alhena","52.3763831","4.945773099999999","other","false","false","100","12","2400","false","boat-and-breakfast-alhena-8069","https://seatsinthesun.com/terras/amsterdam/boat-and-breakfast-alhena-8069/"
"77","Pllek","52.39915809999999","4.892875600000001","restaurant","true","false","100","12","2391","false","pllek-77","https://seatsinthesun.com/terras/amsterdam/pllek-77/"
"408","Ichi-E","52.3130786","4.9453681","restaurant","true","false","100","12","2386","false","ichi-e-408","https://seatsinthesun.com/terras/amsterdam/ichi-e-408/"
"143","Hotel De Goudfazant","52.3837719","4.930115","restaurant","true","false","100","12","2386","false","hotel-de-goudfazant-143","https://seatsinthesun.com/terras/amsterdam/hotel-de-goudfazant-143/"
"140","Hangar Amsterdam","52.3836575","4.9308704","restaurant","true","false","100","12","2381","false","hangar-amsterdam-140","https://seatsinthesun.com/terras/amsterdam/hangar-amsterdam-140/"
"3321","Eetcafé Kanis & Meiland","52.37640829999999","4.940655599999999","restaurant","true","false","100","11.5","2377","false","eetcafe-kanis-meiland-3321","https://seatsinthesun.com/terras/amsterdam/eetcafe-kanis-meiland-3321/"
"6380","Bar Brother","52.3619295","4.8517905","bar","false","true","100","11.5","2332","false","bar-brother-6380","https://seatsinthesun.com/terras/amsterdam/bar-brother-6380/"
"537","Watts Hub","52.3862648","4.835018100000001","restaurant","true","false","100","11.5","2331","false","watts-hub-537","https://seatsinthesun.com/terras/amsterdam/watts-hub-537/"
"7813","Bo's Amsterdam","52.364873","4.8597585","restaurant","true","false","100","11.5","2329","false","bos-amsterdam-7813","https://seatsinthesun.com/terras/amsterdam/bos-amsterdam-7813/"
"97","Liever Hier","52.3896087","4.9438707","restaurant","true","false","97","11.5","2326","false","liever-hier-97","https://seatsinthesun.com/terras/amsterdam/liever-hier-97/"
"1233","De Jonge Admiraal","52.363943","4.93825","restaurant_and_bar","true","true","100","11.5","2325","false","de-jonge-admiraal-1233","https://seatsinthesun.com/terras/amsterdam/de-jonge-admiraal-1233/"
"7958","Ikaria Park","52.37212049999999","4.870148800000001","restaurant","true","false","100","11.5","2322","false","ikaria-park-7958","https://seatsinthesun.com/terras/amsterdam/ikaria-park-7958/"
"252","Sea Palace Restaurant","52.3757708","4.906282199999999","restaurant","true","false","100","11.5","2321","false","sea-palace-restaurant-252","https://seatsinthesun.com/terras/amsterdam/sea-palace-restaurant-252/"
"141","Fromagerie Abraham Kef","52.38697209999999","4.907676599999999","restaurant","true","false","100","11.5","2311","false","fromagerie-abraham-kef-141","https://seatsinthesun.com/terras/amsterdam/fromagerie-abraham-kef-141/"
"6133","Restaurant V12","52.3943507","4.9083225","restaurant","true","false","100","11","2308","false","restaurant-v12-6133","https://seatsinthesun.com/terras/amsterdam/restaurant-v12-6133/"
"6105","Café Cress","52.395785","4.904281699999999","restaurant","true","false","100","11.5","2287","false","cafe-cress-6105","https://seatsinthesun.com/terras/amsterdam/cafe-cress-6105/"
"223","Brasserie 't Siertje","52.3558959","4.8265023","restaurant","true","false","100","11.5","2286","false","brasserie-t-siertje-223","https://seatsinthesun.com/terras/amsterdam/brasserie-t-siertje-223/"
"657","'t Zusje Amsterdam","52.3286371","4.877886200000001","restaurant_and_bar","true","true","100","9.5","2280","false","t-zusje-amsterdam-657","https://seatsinthesun.com/terras/amsterdam/t-zusje-amsterdam-657/"
"298","Café Zomerlust","52.3812768","4.8239226","restaurant","true","false","100","11","2280","false","cafe-zomerlust-298","https://seatsinthesun.com/terras/amsterdam/cafe-zomerlust-298/"
"63","Park Zuid","52.3610414","4.8749588","restaurant","true","false","100","11","2272","false","park-zuid-63","https://seatsinthesun.com/terras/amsterdam/park-zuid-63/"
"826","Ox & Bucks","52.3399","4.873592100000001","restaurant","true","false","100","11","2271","false","ox-bucks-826","https://seatsinthesun.com/terras/amsterdam/ox-bucks-826/"
"290","Meerzicht Farm","52.32637650000001","4.821013300000001","restaurant","true","false","99","10","2269","false","meerzicht-farm-290","https://seatsinthesun.com/terras/amsterdam/meerzicht-farm-290/"
"6237","BISOUS","52.3547526","4.8878417","restaurant","true","false","100","11","2262","false","bisous-6237","https://seatsinthesun.com/terras/amsterdam/bisous-6237/"
"1859","La Fucina","52.36389859999999","4.9360754","restaurant","true","false","100","11","2262","false","la-fucina-1859","https://seatsinthesun.com/terras/amsterdam/la-fucina-1859/"
"6001","TonTon Club Westergas","52.3860206","4.8660624","restaurant_and_bar","true","true","100","11","2258","false","tonton-club-westergas-6001","https://seatsinthesun.com/terras/amsterdam/tonton-club-westergas-6001/"
"3563","Studio/K","52.3652425","4.9360272","restaurant_and_bar","true","true","100","11","2257","false","studiok-3563","https://seatsinthesun.com/terras/amsterdam/studiok-3563/"
"3441","Coffee Company","52.3563113","4.8904122","restaurant","true","false","100","11","2243","false","coffee-company-3441","https://seatsinthesun.com/terras/amsterdam/coffee-company-3441/"
"295","La Brochette","52.3245473","4.8674513","restaurant","true","false","99","11","2237","false","la-brochette-295","https://seatsinthesun.com/terras/amsterdam/la-brochette-295/"
"152","Bar Boeket","52.395784","4.9042821","restaurant","true","false","100","11","2233","false","bar-boeket-152","https://seatsinthesun.com/terras/amsterdam/bar-boeket-152/"
"573","Bar Mash","52.3561325","4.8928444","restaurant_and_bar","true","true","100","11","2229","false","bar-mash-573","https://seatsinthesun.com/terras/amsterdam/bar-mash-573/"
"487","Loetje Centraal","52.3776017","4.9001974","restaurant","true","false","100","10.5","2221","false","loetje-centraal-487","https://seatsinthesun.com/terras/amsterdam/loetje-centraal-487/"
"4764","il Pecorino","52.386841","4.908531000000002","restaurant","true","false","100","10.5","2220","false","il-pecorino-4764","https://seatsinthesun.com/terras/amsterdam/il-pecorino-4764/"
"6758","KID Amsterdam","52.3499031","4.8869261","restaurant","true","false","100","11","2219","false","kid-amsterdam-6758","https://seatsinthesun.com/terras/amsterdam/kid-amsterdam-6758/"
"699","´T Museumpleintje","52.3589824","4.882459799999999","restaurant","true","false","99","11.5","2217","false","t-museumpleintje-699","https://seatsinthesun.com/terras/amsterdam/t-museumpleintje-699/"
"7471","De Drie Graefjes Zuid","52.3442917","4.857416199999999","restaurant","true","false","100","11","2215","false","de-drie-graefjes-zuid-7471","https://seatsinthesun.com/terras/amsterdam/de-drie-graefjes-zuid-7471/"
"4797","THE BUTCHER Social Club","52.383627","4.9022672","restaurant_and_bar","true","true","100","10","2210","false","the-butcher-social-club-4797","https://seatsinthesun.com/terras/amsterdam/the-butcher-social-club-4797/"
"150","Tolhuistuin","52.38307699999999","4.903027","restaurant_and_bar","true","true","96","11.5","2209","false","tolhuistuin-150","https://seatsinthesun.com/terras/amsterdam/tolhuistuin-150/"
"2570","Grand Café Het Paviljoen","52.38119810000001","4.870105700000001","restaurant","true","false","100","11","2207","false","grand-cafe-het-paviljoen-2570","https://seatsinthesun.com/terras/amsterdam/grand-cafe-het-paviljoen-2570/"
"5976","De Carrousel Pannenkoeken Amsterdam","52.35895970000001","4.8917027","restaurant","true","false","100","12","2207","false","de-carrousel-pannenkoeken-amsterdam-5976","https://seatsinthesun.com/terras/amsterdam/de-carrousel-pannenkoeken-amsterdam-5976/"
"636","Calf & Bloom","52.3671824","4.891537700000001","restaurant","true","false","100","11","2199","false","calf-bloom-636","https://seatsinthesun.com/terras/amsterdam/calf-bloom-636/"
"8058","Café-Restaurant Amsterdam","52.3841384","4.8683342","restaurant","true","false","100","10.5","2196","false","cafe-restaurant-amsterdam-8058","https://seatsinthesun.com/terras/amsterdam/cafe-restaurant-amsterdam-8058/"
"145","Sexyland World","52.3810909","4.912846800000001","restaurant_and_bar","true","true","100","9.5","2193","false","sexyland-world-145","https://seatsinthesun.com/terras/amsterdam/sexyland-world-145/"
"643","Brasserie De Hoge Dijk","52.2864241","4.959750199999999","restaurant","true","false","99","9.5","2189","false","brasserie-de-hoge-dijk-643","https://seatsinthesun.com/terras/amsterdam/brasserie-de-hoge-dijk-643/"
"7126","Breman Brasserie","52.3742414","4.9346601","restaurant","true","false","100","11","2188","false","breman-brasserie-7126","https://seatsinthesun.com/terras/amsterdam/breman-brasserie-7126/"
"665","Spaghetteria","52.3639391","4.9400332","restaurant","true","false","100","10.5","2185","false","spaghetteria-665","https://seatsinthesun.com/terras/amsterdam/spaghetteria-665/"
"3784","Westergasterras","52.387152","4.869794","restaurant_and_bar","true","true","100","9.5","2181","false","westergasterras-3784","https://seatsinthesun.com/terras/amsterdam/westergasterras-3784/"
"584","Blend Coffee & Wine","52.3565034","4.9302914","restaurant_and_bar","true","true","100","11","2180","false","blend-coffee-wine-584","https://seatsinthesun.com/terras/amsterdam/blend-coffee-wine-584/"
"788","Restaurant Nomads","52.3564173","4.9299214","restaurant","true","false","100","10.5","2179","false","restaurant-nomads-788","https://seatsinthesun.com/terras/amsterdam/restaurant-nomads-788/"
"390","Café Mulder","52.35972779999999","4.8912909","restaurant","true","false","100","11","2179","false","cafe-mulder-390","https://seatsinthesun.com/terras/amsterdam/cafe-mulder-390/"
"662","Bonboon","52.3765294","4.941644999999999","restaurant","true","false","100","9.5","2177","false","bonboon-662","https://seatsinthesun.com/terras/amsterdam/bonboon-662/"
"27","IJ-kantine","52.4014995","4.8910814","restaurant","true","false","100","10.5","2174","false","ij-kantine-27","https://seatsinthesun.com/terras/amsterdam/ij-kantine-27/"
"516","Vlees & Co Amsterdam","52.3941972","4.898581999999999","restaurant","true","false","100","10.5","2174","false","vlees-co-amsterdam-516","https://seatsinthesun.com/terras/amsterdam/vlees-co-amsterdam-516/"
"759","Café Van Leeuwen","52.364071","4.898372","restaurant_and_bar","true","true","100","11","2172","false","cafe-van-leeuwen-759","https://seatsinthesun.com/terras/amsterdam/cafe-van-leeuwen-759/"
"4239","Bar Coco Vin","52.386387","4.872449100000001","restaurant_and_bar","true","true","100","10.5","2172","false","bar-coco-vin-4239","https://seatsinthesun.com/terras/amsterdam/bar-coco-vin-4239/"
"746","Cafe Kale","52.3595298","4.8974378","restaurant_and_bar","true","true","99","10.5","2170","false","cafe-kale-746","https://seatsinthesun.com/terras/amsterdam/cafe-kale-746/"
"24","Lowlander Botanical Bar & Restaurant","52.38204589999999","4.9202677","restaurant_and_bar","true","true","96","11","2165","false","lowlander-botanical-bar-restaurant-24","https://seatsinthesun.com/terras/amsterdam/lowlander-botanical-bar-restaurant-24/"
"7383","Café Vertigo","52.3611107","4.8749943","restaurant_and_bar","true","true","100","10","2165","true","cafe-vertigo-7383","https://seatsinthesun.com/terras/amsterdam/cafe-vertigo-7383/"
"789","Gollem Aan Het Water","52.3680955","4.9164407","restaurant_and_bar","true","true","100","11","2159","false","gollem-aan-het-water-789","https://seatsinthesun.com/terras/amsterdam/gollem-aan-het-water-789/"
"5981","Kokomo Amsterdam","52.3703169","4.963797899999999","restaurant","true","false","93","10","2159","false","kokomo-amsterdam-5981","https://seatsinthesun.com/terras/amsterdam/kokomo-amsterdam-5981/"
"7474","Zizou Coffee","52.3704985","4.8645612","other","false","false","100","9.5","2152","false","zizou-coffee-7474","https://seatsinthesun.com/terras/amsterdam/zizou-coffee-7474/"
"103","Proeflokaal 't Blauwe Theehuis","52.35882830000001","4.8725491","restaurant_and_bar","true","true","90","11.5","2149","false","proeflokaal-t-blauwe-theehuis-103","https://seatsinthesun.com/terras/amsterdam/proeflokaal-t-blauwe-theehuis-103/"
"4642","Selma's","52.3751971","4.861609199999999","restaurant","true","false","100","10.5","2147","false","selmas-4642","https://seatsinthesun.com/terras/amsterdam/selmas-4642/"
"460","Restaurant Maydanoz | Turkse Restaurant- Mediterraans Grill Restaurant Amsterdam","52.3524591","4.8873148","restaurant","true","false","100","10.5","2138","false","restaurant-maydanoz-or-turkse-restaurant-mediterraans-grill-restaurant-amsterdam-460","https://seatsinthesun.com/terras/amsterdam/restaurant-maydanoz-or-turkse-restaurant-mediterraans-grill-restaurant-amsterdam-460/"
"5717","Caramba","52.3798166","4.880892199999999","restaurant","true","false","100","10.5","2137","false","caramba-5717","https://seatsinthesun.com/terras/amsterdam/caramba-5717/"
"578","Theehuis de Akermolen","52.3460312","4.7812397","restaurant","true","false","100","9","2135","false","theehuis-de-akermolen-578","https://seatsinthesun.com/terras/amsterdam/theehuis-de-akermolen-578/"
"325","Het Paardje","52.3561271","4.8926946","restaurant","true","false","98","10","2134","false","het-paardje-325","https://seatsinthesun.com/terras/amsterdam/het-paardje-325/"
"504","Mitts","52.3638169","4.9335217","restaurant_and_bar","true","true","99","11","2133","false","mitts-504","https://seatsinthesun.com/terras/amsterdam/mitts-504/"
"768","SORA Sapporo Ramen","52.3526289","4.8887013","restaurant","true","false","100","11","2131","false","sora-sapporo-ramen-768","https://seatsinthesun.com/terras/amsterdam/sora-sapporo-ramen-768/"
"176","Bar Kosta","52.3579573","4.8556117","restaurant_and_bar","true","true","100","9","2129","true","bar-kosta-176","https://seatsinthesun.com/terras/amsterdam/bar-kosta-176/"
"478","De Nieuwe KHL","52.3740116","4.936323100000001","restaurant","true","false","93","11","2128","false","de-nieuwe-khl-478","https://seatsinthesun.com/terras/amsterdam/de-nieuwe-khl-478/"
"6901","Eetcafé Edita","52.3751103","4.8606032","restaurant","true","false","100","10.5","2127","false","eetcafe-edita-6901","https://seatsinthesun.com/terras/amsterdam/eetcafe-edita-6901/"
"398","Bar Gallizia","52.3638896","4.9342495","restaurant_and_bar","true","true","99","10.5","2124","false","bar-gallizia-398","https://seatsinthesun.com/terras/amsterdam/bar-gallizia-398/"
"5187","Roberto's Restaurant Amsterdam","52.35145799999999","4.871446","restaurant","true","false","100","7.5","2124","false","robertos-restaurant-amsterdam-5187","https://seatsinthesun.com/terras/amsterdam/robertos-restaurant-amsterdam-5187/"
"231","De Belhamel","52.3794184","4.892045299999999","restaurant","true","false","100","10.5","2120","false","de-belhamel-231","https://seatsinthesun.com/terras/amsterdam/de-belhamel-231/"
"499","Purnama Indonesian Kitchen & Bar","52.3638778","4.9337705","restaurant","true","false","99","11","2120","false","purnama-indonesian-kitchen-bar-499","https://seatsinthesun.com/terras/amsterdam/purnama-indonesian-kitchen-bar-499/"
"1985","Sahan Amsterdam","52.35839800000001","4.800196899999999","restaurant","true","false","100","10.5","2119","false","sahan-amsterdam-1985","https://seatsinthesun.com/terras/amsterdam/sahan-amsterdam-1985/"
"6261","BOBBI’S","52.3778391","4.879513900000001","bar","false","true","93","11.5","2115","false","bobbi's-6261","https://seatsinthesun.com/terras/amsterdam/bobbi's-6261/"
"7323","Eetcafé van Houten","52.3900163","4.8858509","restaurant","true","false","100","9","2114","false","eetcafe-van-houten-7323","https://seatsinthesun.com/terras/amsterdam/eetcafe-van-houten-7323/"
"7435","Terras Café De Monico","52.3663729","4.8962298","restaurant","true","false","100","10.5","2113","false","terras-cafe-de-monico-7435","https://seatsinthesun.com/terras/amsterdam/terras-cafe-de-monico-7435/"
"776","Domenica","52.3801162","4.887464599999999","restaurant","true","false","100","10.5","2108","false","domenica-776","https://seatsinthesun.com/terras/amsterdam/domenica-776/"
"469","Brasserie Nel","52.3622075","4.8966932","restaurant","true","false","96","10.5","2107","false","brasserie-nel-469","https://seatsinthesun.com/terras/amsterdam/brasserie-nel-469/"
"7634","Bagels & Beans","52.3509917","4.85283","restaurant","true","false","100","10.5","2107","false","bagels-beans-7634","https://seatsinthesun.com/terras/amsterdam/bagels-beans-7634/"
"7955","Cheeky","52.3845106","4.8732028","restaurant","true","false","100","10.5","2107","false","cheeky-7955","https://seatsinthesun.com/terras/amsterdam/cheeky-7955/"
"7367","Grand Café LIVING Amsterdam","52.3341641","4.863878","restaurant_and_bar","true","true","100","10.5","2106","false","grand-cafe-living-amsterdam-7367","https://seatsinthesun.com/terras/amsterdam/grand-cafe-living-amsterdam-7367/"
"155","Café de Ceuvel","52.3933105","4.9106865","restaurant_and_bar","true","true","99","9","2104","false","cafe-de-ceuvel-155","https://seatsinthesun.com/terras/amsterdam/cafe-de-ceuvel-155/"
"135","Meram - Amsterdam Osdorp","52.3602308","4.807999099999999","restaurant","true","false","96","11","2100","false","meram-amsterdam-osdorp-135","https://seatsinthesun.com/terras/amsterdam/meram-amsterdam-osdorp-135/"
"343","Café Sarphaat","52.35437349999999","4.899266000000001","restaurant","true","false","100","9.5","2099","false","cafe-sarphaat-343","https://seatsinthesun.com/terras/amsterdam/cafe-sarphaat-343/"
"953","Boothuis","52.3603226","4.8158353","restaurant","true","false","100","9","2098","false","boothuis-953","https://seatsinthesun.com/terras/amsterdam/boothuis-953/"
"1226","Kat in de Wijngaert","52.38032019999999","4.884081999999999","bar","false","true","100","10.5","2098","false","kat-in-de-wijngaert-1226","https://seatsinthesun.com/terras/amsterdam/kat-in-de-wijngaert-1226/"
"593","Café 't Vossie","52.35953599999999","4.851885799999999","restaurant_and_bar","true","true","100","10","2096","false","cafe-t-vossie-593","https://seatsinthesun.com/terras/amsterdam/cafe-t-vossie-593/"
"4288","Lagerwal","52.4058302","4.884801200000001","bar","false","true","100","9.5","2096","false","lagerwal-4288","https://seatsinthesun.com/terras/amsterdam/lagerwal-4288/"
"5991","The Hoxton, Lloyd Amsterdam","52.3742414","4.9346601","other","false","false","100","10","2093","false","the-hoxton-lloyd-amsterdam-5991","https://seatsinthesun.com/terras/amsterdam/the-hoxton-lloyd-amsterdam-5991/"
"675","Vascobelo Amsterdam Zuid","52.33685690000001","4.8682662","restaurant","true","false","100","10.5","2090","false","vascobelo-amsterdam-zuid-675","https://seatsinthesun.com/terras/amsterdam/vascobelo-amsterdam-zuid-675/"
"7665","Duende Bar Tapas","52.3806343","4.886108399999999","restaurant_and_bar","true","true","100","10.5","2081","false","duende-bar-tapas-7665","https://seatsinthesun.com/terras/amsterdam/duende-bar-tapas-7665/"
"6866","Sportclub Match & Eetcafé Thijs","52.34519659999999","4.8093526","restaurant_and_bar","true","true","100","9","2080","false","sportclub-match-eetcafe-thijs-6866","https://seatsinthesun.com/terras/amsterdam/sportclub-match-eetcafe-thijs-6866/"
"292","Daalder Atelier","52.38055670000001","4.885650600000001","restaurant","true","false","100","9.5","2079","false","daalder-atelier-292","https://seatsinthesun.com/terras/amsterdam/daalder-atelier-292/"
"646","Kaap Amsterdam","52.3698308","4.977195800000001","restaurant","true","false","99","10","2078","false","kaap-amsterdam-646","https://seatsinthesun.com/terras/amsterdam/kaap-amsterdam-646/"
"7223","Morgan & Mees Amsterdam","52.37435279999999","4.8745553","restaurant","true","false","100","9","2069","false","morgan-mees-amsterdam-7223","https://seatsinthesun.com/terras/amsterdam/morgan-mees-amsterdam-7223/"
"88","Café Restaurant Hoogendam","52.3834114","4.891560099999999","restaurant","true","false","91","10","2068","false","cafe-restaurant-hoogendam-88","https://seatsinthesun.com/terras/amsterdam/cafe-restaurant-hoogendam-88/"
"4639","De Waterkant Restaurant","52.3666103","4.9189427","restaurant","true","false","98","8.5","2068","false","de-waterkant-restaurant-4639","https://seatsinthesun.com/terras/amsterdam/de-waterkant-restaurant-4639/"
"3327","white label coffee zon","52.412772","4.8907645","restaurant","true","false","100","10","2066","false","white-label-coffee-zon-3327","https://seatsinthesun.com/terras/amsterdam/white-label-coffee-zon-3327/"
"6868","Osteria Bella Ciao Zuid","52.3452144","4.8550321","restaurant","true","false","100","10.5","2064","false","osteria-bella-ciao-zuid-6868","https://seatsinthesun.com/terras/amsterdam/osteria-bella-ciao-zuid-6868/"
"4263","Dauphine","52.3483759","4.9173295","restaurant_and_bar","true","true","100","9.5","2062","false","dauphine-4263","https://seatsinthesun.com/terras/amsterdam/dauphine-4263/"
"685","Vascobelo V-bar Stadionplein","52.3444444","4.8580556","restaurant_and_bar","true","true","100","10","2054","false","vascobelo-v-bar-stadionplein-685","https://seatsinthesun.com/terras/amsterdam/vascobelo-v-bar-stadionplein-685/"
"530","Karavaan","52.3691073","4.8703603","restaurant","true","false","100","10","2053","false","karavaan-530","https://seatsinthesun.com/terras/amsterdam/karavaan-530/"
"775","BAR HOUT","52.3924634","4.878691300000001","restaurant","true","false","100","9.5","2042","false","bar-hout-775","https://seatsinthesun.com/terras/amsterdam/bar-hout-775/"
"396","Spanjer en van Twist","52.375948","4.884935999999999","restaurant","true","false","100","9.5","2042","true","spanjer-en-van-twist-396","https://seatsinthesun.com/terras/amsterdam/spanjer-en-van-twist-396/"
"5040","Eye Film Museum","52.38434799999999","4.901276","restaurant","true","false","100","9.5","2041","false","eye-film-museum-5040","https://seatsinthesun.com/terras/amsterdam/eye-film-museum-5040/"
"207","Café Gijs de Rooy","52.36361110000001","4.931666700000001","bar","false","true","98","7","2040","false","cafe-gijs-de-rooy-207","https://seatsinthesun.com/terras/amsterdam/cafe-gijs-de-rooy-207/"
"886","Spring Cafe Brasserie","52.36219370000001","4.9196841","restaurant","true","false","100","9.5","2035","true","spring-cafe-brasserie-886","https://seatsinthesun.com/terras/amsterdam/spring-cafe-brasserie-886/"
"802","Café ""Marcella""","52.362249","4.8982857","restaurant_and_bar","true","true","92","8.5","2027","false","caf-marcella-802","https://seatsinthesun.com/terras/amsterdam/caf-marcella-802/"
"663","Coba","52.38497719999999","4.9251429","restaurant","true","false","100","7.5","2022","false","coba-663","https://seatsinthesun.com/terras/amsterdam/coba-663/"
"760","De VerbroederIJ","52.3848122","4.9298454","restaurant","true","false","97","8.5","2021","false","de-verbroederij-760","https://seatsinthesun.com/terras/amsterdam/de-verbroederij-760/"
"6200","Landmarkt De Proeverij","52.3808587","4.9687439","restaurant","true","false","100","7.5","2016","false","landmarkt-de-proeverij-6200","https://seatsinthesun.com/terras/amsterdam/landmarkt-de-proeverij-6200/"
"6235","Gio's by the River","52.40205209999999","4.8902135","restaurant","true","false","100","10","2010","false","gios-by-the-river-6235","https://seatsinthesun.com/terras/amsterdam/gios-by-the-river-6235/"
"4247","Café Parlotte","52.3782572","4.8817517","restaurant","true","false","100","10","2010","false","cafe-parlotte-4247","https://seatsinthesun.com/terras/amsterdam/cafe-parlotte-4247/"
"323","Escape Caffé","52.36642089999999","4.896426799999999","restaurant_and_bar","true","true","99","10","2008","false","escape-caffe-323","https://seatsinthesun.com/terras/amsterdam/escape-caffe-323/"
"339","Ristorante San Remo Pizzeria","52.39188530000001","4.914037599999999","restaurant","true","false","100","9.5","2007","false","ristorante-san-remo-pizzeria-339","https://seatsinthesun.com/terras/amsterdam/ristorante-san-remo-pizzeria-339/"
"7113","Café 't Mannetje","52.37489129999999","4.8766816","restaurant","true","false","100","10","2004","false","cafe-t-mannetje-7113","https://seatsinthesun.com/terras/amsterdam/cafe-t-mannetje-7113/"
"40","Borisov","52.3953241","4.874694799999999","restaurant_and_bar","true","true","96","9.5","2004","false","borisov-40","https://seatsinthesun.com/terras/amsterdam/borisov-40/"
"7463","Cafe Slijterij Oosterling","52.36109219999999","4.899255699999999","restaurant","true","false","100","10","2003","false","cafe-slijterij-oosterling-7463","https://seatsinthesun.com/terras/amsterdam/cafe-slijterij-oosterling-7463/"
"7032","Restaurant FIVE","52.3542742","5.0053921","restaurant","true","false","100","9.5","2002","false","restaurant-five-7032","https://seatsinthesun.com/terras/amsterdam/restaurant-five-7032/"
"2648","The Harbour Club Amsterdam - East","52.3688954","4.9473044","restaurant","true","false","100","7.5","1998","false","the-harbour-club-amsterdam-east-2648","https://seatsinthesun.com/terras/amsterdam/the-harbour-club-amsterdam-east-2648/"
"1077","Sjefietshé","52.3516313","4.8870853","restaurant","true","false","97","8.5","1997","false","sjefietshe-1077","https://seatsinthesun.com/terras/amsterdam/sjefietshe-1077/"
"2703","Restaurant Elixer","52.3254543","4.9687534","restaurant","true","false","97","8.5","1996","false","restaurant-elixer-2703","https://seatsinthesun.com/terras/amsterdam/restaurant-elixer-2703/"
"4156","de Willem","52.3850332","4.8832206","restaurant","true","false","100","9","1994","false","de-willem-4156","https://seatsinthesun.com/terras/amsterdam/de-willem-4156/"
"215","Bam Boa","52.3496026","4.9126721","restaurant_and_bar","true","true","100","10.5","1991","false","bam-boa-215","https://seatsinthesun.com/terras/amsterdam/bam-boa-215/"
