id,name,lat,lng,city_slug,category
"2636","Werkspoorkade","52.1056207","5.0787282","netherlands","bar"
"1778","Bij Mauce","52.08374169999999","4.331055399999999","den-haag","restaurant"
"2647","Café Vredenburg","52.093047","5.1123612","utrecht","restaurant_and_bar"
"1875","Oud Eindhoven","51.4364236","5.481992099999998","eindhoven","bar"
"1379","Wet 'n Wild","52.1356619","4.6776428","alphen-aan-den-rijn","restaurant"
"2190","La Punta","51.9451629","4.5487639","rotterdam","restaurant"
"1948","Café Vulling","51.588265","4.77662","breda","restaurant_and_bar"
"5019","Café-Restaurant De Brouwer","51.5449902","5.181154799999999","moergestel","restaurant"
"2065","De Waag","52.015095","6.1342546","doesburg","restaurant_and_bar"
"6049","Today Lunch en Diner","52.08804379999999","4.277605299999999","den-haag","restaurant"
"2887","Café Toeters En Bellen","52.3092445","5.0426953","weesp","restaurant"
"1981","KROAST AMERSFOORT","52.16121889999999","5.3804627","amersfoort","restaurant"
"2262","'t Wapen van Kennemerland","52.38032299999999","4.602715999999999","haarlem","restaurant"
"1935","café Jullie","52.15809489999999","5.3748182","amersfoort","restaurant_and_bar"
"7120","Pitot","52.09303730000001","5.1029349","utrecht","restaurant"
"2054","Brasserie Willemientje","52.2206264","6.8988488","enschede","restaurant"
"2257","Grand Cafe Plein","52.7829986","6.893190999999999","emmen","restaurant"
"1976","B.A.S. Bites and Store","52.1656361","5.3688936","amersfoort","restaurant"
"2296","De Gouden Karper","53.3321968","6.514687899999999","winsum","restaurant"
"2249","Café Oud Brabant","51.36031560000001","5.308746200000001","eersel","restaurant"
"2209","Het Tramhuys","51.6177886","5.4356855","schijndel","restaurant"
"2355","Cafe De Stapper","52.50964260000001","4.9485077","purmerend","restaurant"
"2298","St.Tropez Gastrolounge","52.25187589999999","6.1608186","deventer","restaurant_and_bar"
"2948","YammY","53.21349499999999","6.574412399999999","groningen","restaurant"
"2508","Pannenkoekenhuis Pluk","51.5329618","5.6344551","beek-en-donk","restaurant"
"2478","Stadscafé Brick","51.5549547","5.0847962","tilburg","restaurant"
"2482","Dreupelkot De Waker","51.9218282","4.2542145","maassluis","bar"
"2472","Anne&Max Amsterdam Oud-West","52.36706139999999","4.8692182","amsterdam","restaurant"
"2475","Eetbar De Wagon","51.5619515","5.0824533","tilburg","restaurant"
"2471","Bistro Catch-up","52.0766685","4.262726199999999","den-haag","restaurant"
"2518","'t Wapen van Bunnik","52.0677813","5.2027933","bunnik","restaurant"
"2593","Proeflokaal Bregje Zoetermeer","52.06198979999999","4.494357699999999","zoetermeer","restaurant"
"2705","the UPSIDE café","52.07884749999999","4.2697026","den-haag","restaurant"
"1554","Loetje Overveen","52.3885405","4.6071102","overveen","restaurant"
"2760","TestTafel","52.39056540000001","4.8321808","amsterdam","restaurant"
"2688","De Vreemde Vogel","51.9100252","4.309914500000001","vlaardingen","restaurant"
"651","MasMais Marisqueria","52.3788725","4.856559000000001","amsterdam","restaurant"
"2276","Otto Hahn","51.960334","4.534461","rotterdam","restaurant_and_bar"
"2786","Loft 88 Ijsselstein","52.0180191","5.041993600000001","ijsselstein","restaurant"
"3194","Café Elize","52.089064","5.117956","utrecht","restaurant"
"2605","Strand Loods Tien","51.40595279999999","3.5298886","breskens","restaurant"
"3216","Hendrick's Pub","52.1244643","4.662","alphen-aan-den-rijn","restaurant_and_bar"
"1021","Snel & Verzzz","52.3036014","4.6932008","hoofddorp","restaurant"
"2578","Marie-Marie","51.6898057","5.3005135","s-hertogenbosch","restaurant_and_bar"
"6370","Fadi's","51.91389479999999","4.4969115","rotterdam","restaurant"
"2838","Bertmans","51.9210061","4.4747512","rotterdam","restaurant"
"2701","Restaurant Kathy's","51.83036800000001","4.835340800000001","hardinxveld-giessendam","restaurant"
"3237","Croissanterie Reijerwaard","51.870206","4.546924","barendrecht","restaurant"
"3324","Brasserie Parc","51.4420004","3.5740219","vlissingen","restaurant"
"2697","Restaurant De Beren Gorinchem","51.8293095","4.9748176","gorinchem","restaurant"
"3528","INNESTO | RISTORANTE | WEDDINGS & EVENTS","51.413164","5.7313414","asten","restaurant"
"3470","Majorca Bar","51.679795","5.367744999999999","den-dungen","restaurant"
"3437","LOTS Eten & Drinken","52.1601576","6.416702799999999","lochem","restaurant"
"3540","Café De Lift","52.3815082","4.6372849","haarlem","restaurant"
"3463","Café De Hetebrij","52.5108658","6.095251699999999","zwolle","bar"
"3447","Villa Suikerberg","52.510314","6.091113","zwolle","restaurant"
"775","BAR HOUT","52.3924634","4.878691300000001","amsterdam","restaurant"
"2725","Eetcafé de Buren Boekelo","52.2041993","6.7995456","enschede","restaurant"
"3818","Restaurant de Plasmolense Hof","51.7385956","5.922371099999999","plasmolen","restaurant"
"3679","Lust Barendrecht","51.8559782","4.5372087","barendrecht","restaurant_and_bar"
"5663","Stadskasteel Oudaen","52.0928674","5.116690999999999","utrecht","restaurant_and_bar"
"3922","Café de Locomotief","51.3698419","6.1704036","venlo","restaurant"
"4022","Forty8","52.09532859999999","5.128520599999999","utrecht","restaurant"
"3833","Chatwick Coffee Roasters","51.5817498","4.7770192","breda","restaurant"
"2503","BAR & BORRELS","52.0247366","5.5557128","veenendaal","bar"
"4328","Grand Cafe Mr.Bojangels","52.0458326","5.669592300000001","ede","restaurant"
"3921","Oelespot restaurant café terras","51.3350347","6.1769138","tegelen","restaurant"
"3927","Osteria-bar Luca","51.81494410000001","4.6675357","dordrecht","restaurant_and_bar"
"2752","Palmette","52.0796387","4.3098742","den-haag","restaurant"
"4126","Strandpaviljoen Noordduine","51.5550288","3.4711956","mburg","restaurant"
"4133","Brownies&downieS Zwolle","52.5134716","6.098695800000001","zwolle","restaurant_and_bar"
"4254","Bar Robuuzt","52.3856434","6.275786","raalte","bar"
"4061","Gollem's Proeflokaal","52.3623389","4.8729917","amsterdam","restaurant"
"4065","STEK Leeuwarden","53.20282199999999","5.788295","leeuwarden","restaurant"
"4134","Bij Hartje Zwolle","52.5158333","6.099999999999998","zwolle","restaurant"
"4242","Papa Jim Sportsbar","51.5553175","5.0897365","tilburg","bar"
"4200","FERM Bistrot","51.2789336","4.0514408","hulst","restaurant"
"3620","Café Forum","50.8461553","5.6920711","maastricht","restaurant_and_bar"
"4379","Markt23 Sneek - restaurant hotel","53.0325853","5.659546","sneek","restaurant"
"4199","The Schuur","51.28216929999999","4.058413","hulst","restaurant"
"5372","Café De Kroon","51.834643","5.880421","nijmegen","restaurant_and_bar"
"4428","De Steenhoeve","51.677022","4.791995300000001","made","restaurant"
"4222","Het Brouwdok","53.1712518","5.4126766","harlingen","restaurant_and_bar"
"4376","Coffeelovers Sint Pieter","50.8399802","5.6916077","maastricht","restaurant"
"3872","LUPE","52.3819715","4.857729200000001","amsterdam","restaurant"
"4400","Rozey Amersfoort","52.1601906","5.382653599999999","amersfoort","restaurant"
"4441","Proeflokaal Bregje Breda","51.5887046","4.772170399999999","breda","restaurant"
"4464","Restaurant Bij de Nonnen","51.4713646","4.6634686","zundert","restaurant"
"2214","Restaurant Club Rex","52.2256818","5.1777102","hilversum","restaurant"
"2391","Oma Ietje","52.30649469999999","4.9539175","amsterdam","restaurant"
"3940","Rivièra","52.3484784","4.9047686","amsterdam","restaurant"
"4525","Café Herman","51.6905909","5.316991","s-hertogenbosch","restaurant"
"625","Grand-Cafe ZO","52.295806","4.9514408","amsterdam","restaurant_and_bar"
"4465","Eetcafé Marktzicht","51.645031","4.6066222","zevenbergen","restaurant_and_bar"
"4630","O'Carolans Irish Pub","51.4958269","4.284341299999999","bergen-op-zoom","restaurant_and_bar"
"4477","Restaurant Ratatouille","52.3513365","5.618818699999999","harderwijk","restaurant_and_bar"
"4804","Restaurant De Tapperij","52.0933333","4.3055556","den-haag","restaurant"
"7446","'T Gerecht restaurant & more","51.33759899999999","3.827697299999999","terneuzen","restaurant"
"4763","Eetcafé de Swaen","51.60090650000001","4.7183471","prinsenbeek","restaurant"
"3987","Restaurant San Siro","52.0916357","5.1204198","utrecht","restaurant"
"4670","Restaurant De Liefde","52.01510740000001","6.133231700000001","doesburg","restaurant"
"2792","Bistro de Stadshoeve","52.5327285","6.051780499999999","zwolle","restaurant"
"4842","Pizze Pronto","51.9111111","4.399999999999999","schiedam","restaurant"
"4531","Restaurant LOFF","51.6885893","5.3017914","s-hertogenbosch","restaurant"
"267","Burger Bistro","52.37254859999999","4.891094799999999","amsterdam","restaurant"
"4475","Rozey Rotterdam","51.9178078","4.4860966","rotterdam","restaurant"
"4985","Aan ut Water","52.5516452","5.460041099999999","lelystad","restaurant"
"4867","In de Vergulde Lampet","51.8140399","4.6676493","dordrecht","restaurant"
"4996","IJgenweis Food & Drink","52.1011664","4.333716100000001","den-haag","restaurant"
"4934","Café De Engel","52.0122415","4.359756000000001","delft","restaurant_and_bar"
"5005","Hajé hotel-restaurant De Aalscholver","52.4353437","5.423401600000001","lelystad","restaurant"
"6604","Café Nationaal","52.07497","4.308518900000001","den-haag","restaurant"
"1860","Bar Bellini","52.3563221","4.8907826","amsterdam","restaurant_and_bar"
"4834","Bar Bistro Bij Nol","52.0193086","5.0448092","ijsselstein","bar"
"5051","JD William's whisky bar","52.3776192","4.887222799999999","amsterdam","bar"
"5168","Restaurant De Klomp","51.9425361","5.8609","elst","restaurant"
"5092","Taberna - gastrobar & delicatessenwinkel","51.2557396","5.705726599999999","weert","restaurant"
"5068","'t Stuupke V.O.F.","52.4614408","6.569790799999999","vroomshoop","restaurant"
"5046","Barbu","51.6865377","5.2993514","s-hertogenbosch","restaurant"
"5086","Finnegan's Irish pub","52.21659870000001","5.958430400000001","apeldoorn","restaurant_and_bar"
"5180","'t Zusje Weert","51.2552703","5.708584399999999","weert","restaurant"
"5070","De Gulle Buurman Vroomshoop Eetcafé","52.461427","6.572114000000001","vroomshoop","restaurant"
"5315","ROEST Bentwoud","52.07345350000001","4.5723598","benthuizen","restaurant"
"5258","30ml Leidsche Rijn","52.0967718","5.0628875","utrecht","restaurant"
"5479","Family Cozijn","52.2088913","4.6471033","oude-wetering","restaurant"
"8010","Restaurant Clouds","51.463522","5.794312400000001","deurne","restaurant"
"5226","spIJS Zutphen / Kaardebol","52.12924449999999","6.2102588","zutphen","restaurant"
"6483","Brasserie Shoko","50.83525299999999","5.982538999999999","simpelveld","restaurant"
"1335","Foodbar BLUFF","52.22075100000001","6.894755399999999","enschede","restaurant_and_bar"
"5213","Molly Malone Irish Pub","52.2212217","6.8954239","enschede","restaurant_and_bar"
"5297","Kales Horeca Exploitatie B.V.","52.2217552","4.4819607","voorhout","restaurant"
"5208","De Arend","51.883335","5.708842000000001","winssen","restaurant"
"5271","Rebel Rebel","51.8147142","4.6615883","dordrecht","restaurant"
"5580","Restaurant Il Vicino","51.6431611","4.856584000000001","oosterhout","restaurant"
"5577","Kerkzicht Diessen","51.47631510000001","5.175132099999999","diessen","restaurant"
"5471","Texelse Branding","53.0543227","4.7976067","den-burg","restaurant"
"1542","Café De Fockink","50.7708902","6.0232923","vaals","restaurant"
"5388","Brouwerij het Veem","51.44811110000001","5.453382199999999","eindhoven","restaurant_and_bar"
"5348","Hajé restaurant Natuurpark","52.483335","5.530613599999999","lelystad","restaurant"
"5382","Café De Plak","51.84549149999999","5.861356399999999","nijmegen","restaurant"
"1887","In den Gloeiende Gerrit","52.1916667","5.3836111","hoogland","restaurant"
"851","Strandbad Paviljoen Edam","52.5190524","5.0747148","edam","restaurant"
"132","Anne&Max Amsterdam Oostenburg","52.3689535","4.922007499999999","amsterdam","restaurant"
"5576","Orontes De Pijp Amsterdam - Mediterraans restaurant - Turks restaurant","52.35456500000001","4.888655000000001","amsterdam","restaurant"
"4929","Locus Publicus","52.0102256","4.3603422","delft","restaurant_and_bar"
"7732","De Kerktuin","51.9150498","4.4740161","rotterdam","restaurant_and_bar"
"1931","Eetcafe 't Houteveen","52.187871","5.4317017","hooglanderveen","restaurant"
"4473","Café-Restaurant De Gouden Leeuw","51.89164259999999","5.608994300000001","druten","restaurant_and_bar"
"4605","Restaurant Morris","52.38019959999999","4.639128299999999","haarlem","restaurant"
"1368","Foodcafé Burgers En Zo","53.1360724","6.432002000000001","roden","restaurant"
"859","Vavoom! Tiki Room","52.076004","4.309023499999999","den-haag","bar"
"361","Pazzi De Clercqstraat","52.37013910000001","4.867326900000001","amsterdam","restaurant"
"584","Blend Coffee & Wine","52.3565034","4.9302914","amsterdam","restaurant_and_bar"
"205","Zondag","53.224515","6.555579000000001","groningen","restaurant"
"1866","City Brewery Eindhoven","51.435869","5.484804","eindhoven","bar"
"1836","Restaurant De Beren Zoetermeer","52.083994","4.516143","zoetermeer","restaurant"
"1810","Café de Herberg","52.5187795","6.422956999999999","ommen","restaurant"
"1986","Restaurant Hudson Noordwijkerhout","52.2628815","4.4934377","noordwijkerhout","restaurant"
"1612","Boscafé 't Hijgend Hert","50.7716463","5.9644999","vijlen","restaurant"
"2412","Strandpaviljoen De Staat","52.0884564","4.2457949","den-haag","restaurant"
"3928","Eetcafé De Waal","51.90897560000001","4.3401776","vlaardingen","restaurant"
"58","The Breakfast Club.","52.3845965","4.8829671","amsterdam","restaurant"
"3399","Popov","52.3028826","4.8607079","amstelveen","restaurant"
"4289","EM2 suikerunieterrein","53.2102499","6.5397941","groningen","restaurant"
"4352","C.E.O Baas van het Vlees","51.9015792","4.4838567","rotterdam","restaurant"
"341","Café Maxwell","52.35680199999999","4.91865","amsterdam","restaurant_and_bar"
"1926","La Cubanita Ridderkerk","51.8716934","4.6005863","ridderkerk","restaurant"
"1927","Bij Sophie Amersfoort","52.15749719999999","5.392919600000001","amersfoort","restaurant"
"2125","'t Molentje","51.9119444","6.3916667","silvolde","bar"
"4874","Ristorante Il Municipio","52.3745564","7.004456100000001","denekamp","restaurant"
"4865","De Pizzabakkers Apeldoorn","52.21574990000001","5.9627682","apeldoorn","restaurant"
"3981","Restaurant de Buren","52.6301768","4.7501225","alkmaar","restaurant"
"4758","Breuren","52.08588719999999","4.882759900000001","woerden","restaurant"
"4417","Grand Café Dun Brabander","51.6806967","4.7945177","made","restaurant"
"4451","Boeien","51.708273","4.811","drimmelen","restaurant"
"4625","Broodjeszaak Bufkes Panningen","51.32882480000001","5.979521399999999","panningen","restaurant"
"3810","Porto Maurizio","51.2502001","5.894790199999999","heythuysen","restaurant"
"5447","Café De Rus Leeuwarden","53.1973009","5.795732600000001","leeuwarden","bar"
"5723","Koffiebar GRANOS","52.0148583","6.134189299999999","doesburg","restaurant"
"5562","Bar Goed","51.40083000000001","4.0179147","walsoorden","restaurant_and_bar"
"5581","In de Klander Muelen","51.8148855","4.6693113","dordrecht","restaurant_and_bar"
"5295","Eetcafé de Sjampetter","52.25214240000001","6.160122500000002","deventer","restaurant_and_bar"
"101","Vooges aan het IJ B.V.","52.38764190000001","4.892586","amsterdam","restaurant"
"5314","Restaurant 't Hanenhuus","53.14678079999999","4.854300399999999","de-cocksdorp","restaurant"
"3105","Restaurant Naud","53.2154836","6.5650352","groningen","restaurant"
"4898","Brasserie Puur","51.5863474","4.315816","steenbergen","restaurant"
"5852","Pannenkoekenrestaurant 't Hoogstraatje","51.8467261","5.868187199999999","nijmegen","restaurant"
"1452","Café Merz","51.8490599","4.328479699999999","spijkenisse","restaurant"
"5929","Grand Café Josh","51.4381037","5.472285199999999","eindhoven","restaurant"
"5841","Springhaver","52.0882719","5.119191900000001","utrecht","restaurant_and_bar"
"5801","D.E. bierbar","51.99675629999999","4.208023499999999","naaldwijk","bar"
"5940","Centre Ville Dordrecht","51.814301","4.6655427","dordrecht","restaurant"
"5873","Stadscafé Van Mechelen","52.3527298","4.8524728","amsterdam","restaurant_and_bar"
"5863","Café Servaas","50.84904479999999","5.6976885","maastricht","restaurant_and_bar"
"5794","De Professor Amersfoort","52.1564658","5.389116200000001","amersfoort","restaurant_and_bar"
"1320","De Grutter","51.40576000000001","5.7467834","asten","restaurant"
"6098","Savor&Nosh","51.9212527","4.483054399999999","rotterdam","restaurant"
"5965","Velosoof","51.439563","5.467872499999999","eindhoven","restaurant_and_bar"
"6164","Caffée Meels","50.9536329","5.846727599999999","sweikhuizen","restaurant"
"3398","De Smaeckkamer","52.4838925","4.6435425","beverwijk","restaurant"
"6122","café kiem","51.92726510000001","4.4728082","rotterdam","restaurant"
"6170","Little Miss Sangria","52.0816593","4.2835136","den-haag","restaurant"
"6169","Verrassing aan de Zaan Restaurant & Evenementenlocatie","52.4426211","4.822005100000001","zaandam","restaurant"
"6218","Lef & Zen","52.26445569999999","6.792721299999998","hengelo","restaurant"
"7819","Grand Café Restaurant De Oranjerie","52.97174","5.78888","joure","restaurant_and_bar"
"776","Domenica","52.3801162","4.887464599999999","amsterdam","restaurant"
"6536","Meneer Jan","52.5109558","6.0950411","zwolle","restaurant"
"363","Mr. Sam Asian Bistro","52.3455083","4.857336099999999","amsterdam","restaurant"
"1397","Bunschoten-Spakenburg","52.24821679999999","5.3760369","bunschoten-spakenburg","restaurant"
"1738","Café De Poort","52.3822363","4.8882341","amsterdam","restaurant_and_bar"
"5219","Restaurant Felperlaan","52.3640935","4.8526961","amsterdam","restaurant"
"3253","Gys","52.0974242","5.1060164","utrecht","restaurant"
"5991","The Hoxton, Lloyd Amsterdam","52.3742414","4.9346601","amsterdam","other"
"7729","Birdflower","52.0731658","4.2768914","den-haag","restaurant"
"5981","Kokomo Amsterdam","52.3703169","4.963797899999999","amsterdam","restaurant"
"723","Krux Brouwwerf","52.3683417","4.952679400000001","amsterdam","restaurant_and_bar"
"5304","Stadsbrouwerij 013","51.5528886","5.097870499999999","tilburg","restaurant_and_bar"
"675","Vascobelo Amsterdam Zuid","52.33685690000001","4.8682662","amsterdam","restaurant"
"1501","Grandcafé Zuijdt","52.4823852","6.1087523","zwolle","restaurant"
"47","Amsterdam Marriott Hotel","52.3625708","4.8801082","amsterdam","other"
"7652","Lelystad, Natuurpark","52.474591","5.512161","netherlands","other"
"5055","Shiraz Jardin des Vins","52.3623729","4.8858728","amsterdam","restaurant_and_bar"
"195","Buurtcafé De Tros","52.3604551","4.925423100000001","sterdam","restaurant_and_bar"
"6840","Massalia Restobar","52.3571047","4.9184752","amsterdam","restaurant"
"6497","De HeischeTip Receptie / Kantoor","51.696011","5.6574043","zeeland","other"
"4845","Restaurant Johannes","52.367614","4.887354999999999","amsterdam","restaurant"
"631","Berry Amsterdam","52.3684802","4.8701227","amsterdam","restaurant_and_bar"
"1239","Marie Amsterdam","52.36737979999999","4.8944062","amsterdam","restaurant"
"3830","Veganees","52.3638887","4.8748403","amsterdam","restaurant_and_bar"
"714","Little Collins De Pijp","52.3558487","4.8980523","amsterdam","restaurant"
"744","De Pizzabakkers Copernicusstraat","52.3553437","4.937733700000001","amsterdam","restaurant"
"6508","Williams Farmhouse","52.34774899999999","4.877352699999999","amsterdam","restaurant"
"751","remouillage","52.34389889999999","4.907025899999999","amsterdam","restaurant"
"6408","VIC Kitchen & Bar","51.4377037","5.4800699","eindhoven","restaurant_and_bar"
"6500","The Mail Company","52.4390582","4.8245229","zaandam","restaurant"
"6488","Le Carrefour Preuf & Proost","51.1458118","6.004805900000001","sint-odilinberg","restaurant"
"2703","Restaurant Elixer","52.3254543","4.9687534","amsterdam","restaurant"
"3854","Lounge Restaurant Sultan","51.88910380000001","4.491652200000001","rotterdam","restaurant"
"6625","Trattoria Tabacchi","52.5120083","6.093694200000001","zwolle","restaurant"
"1254","Fort de Gagel","52.12953900000001","5.102412","utrecht","restaurant"
"930","GEORGE W.P.A.","52.3572904","4.8747794","amsterdam","restaurant"
"6615","Restaurant de Zwaan","51.421662","5.557376","geldrop","restaurant"
"6534","Grand Locale","51.9372896","4.499544000000001","rotterdam","restaurant"
"6616","Boscafé Tivoli","50.86559150000001","5.815876000000001","valkenburg","restaurant"
"6317","Nieuwe Diep Distillery","52.3620528","4.9501333","amsterdam","bar"
"6818","SUBCULT","52.3841124","4.913205899999999","amsterdam","restaurant"
"6613","Irodion","51.4202673","5.5590392","geldrop","restaurant"
"6521","M/PORTIER speciality coffee bar & deli","52.34300750000001","4.8677903","amsterdam","restaurant"
"6668","Restaurant NU","51.3592943","5.3080512","eersel","restaurant"
"6679","Restaurant The Beachclub","52.2803366","4.7859238","aalsmeer","restaurant"
"93","Podium Mozaïek","52.380097","4.854324","amsterdam","restaurant"
"6716","‘t Zusje Apeldoorn","52.21568610000001","5.962841699999999","apeldoorn","restaurant_and_bar"
"6696","Mooie Boules Delft","52.00749140000001","4.368303900000002","delft","restaurant_and_bar"
"6693","Restaurant De Hebberd Amersfoort","52.1989813","5.404955","amersfoort","restaurant"
"6699","Stayokay Hostel Dordrecht","51.8102823","4.7513866","dordrecht","other"
"6728","'t Zusje Raamsdonksveer","51.6920242","4.875372899999999","raamsdonksveer","restaurant_and_bar"
"6725","t Zusje Kurhaus","52.1133289","4.282269","den-haag","restaurant_and_bar"
"7794","Landgoed Bergvliet","51.6337295","4.794785600000001","oosterhout","restaurant"
"5980","Rotterdam Marriott Hotel","51.92246979999999","4.471606799999999","rotterdam","other"
"6706","De Smokkelaar, Bourgondisch genieten","51.5013112","4.813794000000001","strijbeek","restaurant"
"6735","Snackbar Corry","51.8415908","5.8707347","nijmegen","restaurant"
"538","Benji’s","52.3488902","4.8369328","amsterdam","restaurant_and_bar"
"5080","'t Zusje Cuijk","51.7291841","5.881556199999999","cuijk","restaurant"
"6721","'t Zusje Ede","52.04343550000001","5.668915900000001","ede","restaurant_and_bar"
"6739","The Jazz Corner","51.92155819999999","4.4722861","rotterdam","bar"
"6722","Brasserie 't Zusje","51.4384452","5.481575599999999","eindhoven","restaurant_and_bar"
"6701","Catering Service De Limiet Vianen","51.9838242","5.0820723","vianen","restaurant"
"6762","'t Zusje Terneuzen","51.3390608","3.823529499999999","terneuzen","restaurant_and_bar"
"6800","Café Frape","50.8482776","5.6948335","maastricht","bar"
"6630","WOODSTONE Pizza and Wine","52.3700364","5.218043799999999","almere","restaurant_and_bar"
"4602","De Brasserij","52.0225282","4.3515309","delft","restaurant"
"6595","Gastrobar Dock Five Maastricht","50.85541600000001","5.691618","maastricht","restaurant_and_bar"
"6319","Riot Restobar","52.357218","4.8553337","amsterdam","restaurant_and_bar"
"6512","Café Restaurant Zalencentrum Baan","52.1394858","6.525862199999999","geesteren","restaurant_and_bar"
"6614","Restaurant Sicilia Geldrop","51.42037879999999","5.5591189","geldrop","restaurant"
"6629","WOODSTONE Pizza and Wine Haarlem","52.381335","4.6300945","haarlem","restaurant_and_bar"
"6351","Koffie & Ambacht","51.88999920000001","4.480490900000001","rotterdam","restaurant_and_bar"
"6367","Jules Boules Bites Bar Rotterdam","51.8971522","4.525536300000001","rotterdam","restaurant"
"6324","Wakuli specialty coffee bar","52.3630664","4.9269935","amsterdam","restaurant"
"6680","'t Zusje Zutphen","52.1178874","6.212875399999999","zutphen","restaurant"
"6348","Nguyen’s Kitchen Rotterdam","51.8869191","4.487663400000002","rotterdam","restaurant_and_bar"
"1466","Le Barrage","51.860644","4.660339800000001","alblasserdam","restaurant"
"6622","Bakery Café","50.8371011","5.716858500000001","maastricht","restaurant"
"6221","Bar Schiemond","51.90215010000001","4.4485882","rotterdam","bar"
"6361","Villa van Waning","51.911856","4.509020999999999","rotterdam","restaurant"
"6476","Twents Steakhouse Noabers","52.3891879","6.4487172","hellendoorn","restaurant"
"6398","Aartiroti Hilversum","52.21592800000001","5.168432900000001","hilversum","restaurant"
"6402","Le Club BBQ Restaurant","52.05562920000001","4.499323799999999","zoetermeer","restaurant"
"6527","Lunchbreek","52.2920361","4.578675","hillegom","restaurant_and_bar"
"6446","Brasserie Jacob V","51.5080403","5.333820100000001","oirschot","restaurant"
"3690","De Stamboom","52.07905659999999","4.274526","den-haag","restaurant_and_bar"
"6356","Café Biljart 't Haventje","51.9111762","4.492662600000001","rotterdam","restaurant"
"6364","Afsana Afghaans Restaurant","51.90436649999999","4.497677799999999","rotterdam","restaurant"
"6844","BonBurger","52.36301020000001","4.8621716","amsterdam","restaurant"
"6776","Grand Café Staatsman","52.5127538","6.096961299999999","zwolle","restaurant"
"5869","Pastoe Foodbar","52.07422649999999","5.1202515","utrecht","restaurant"
"6777","Hotel aan de Linge","51.8596236","5.0449017","kedichem","other"
"6829","MOKAFE","52.34414330000001","4.9085551","amsterdam","restaurant"
"6816","Nomono","52.07556839999999","5.1074842","utrecht","restaurant"
"6790","Foodbar BRUCE","51.7808743","5.850436999999999","malden","restaurant"
"2158","De Pizzabakkers Herenstraat","52.15323550000001","4.489603100000001","leiden","restaurant"
"6783","Kwalitaria Délifrance","52.51365080000001","6.086343299999999","zwolle","restaurant"
"6905","De Pizzabakkers Croeselaan","52.0803859","5.113329699999999","utrecht","restaurant"
"6902","Fem aan het Dok","52.8453332","5.709774299999999","lemmer","restaurant"
"6899","De Pizzabakkers","52.3580083","4.857188499999999","amsterdam","restaurant"
"6930","Lunchcafé Nieuwland","51.5553335","5.0833621","tilburg","restaurant"
"6948","una Volta","51.9473654","5.226468000000001","culemborg","restaurant"
"6962","De strandloper","51.37686300000001","3.3779952","cadzand","restaurant"
"6989","Kanaal30","52.0716623","5.110221399999999","utrecht","restaurant"
"6981","The July - Boat & Co","52.3941655","4.882350800000001","amsterdam","other"
"89","Abbey","52.382896","4.851033","amsterdam","restaurant_and_bar"
"90","Café Mads.","52.38857360000001","4.886162100000001","amsterdam","restaurant"
"75","Badeta Koffiebranders Watergraafsmeer","52.3505682","4.9385593","amsterdam","restaurant"
"978","utrecht","52.09149479999999","5.103288899999999","utrecht","restaurant"
"96","Baking Lab Amsterdam","52.3584644","4.926597299999999","amsterdam","restaurant"
"138","Proost!","52.0996414","5.1293049","utrecht","restaurant"
"40","Borisov","52.3953241","4.874694799999999","amsterdam","restaurant_and_bar"
"345","Il Delfino Blu","52.3517121","4.797290899999999","amsterdam","restaurant"
"141","Fromagerie Abraham Kef","52.38697209999999","4.907676599999999","amsterdam","restaurant"
"121","Café de Huyschkaemer","52.36145200000001","4.8993251","amsterdam","restaurant_and_bar"
"127","Little Berlin","52.0766435","5.1219286","utrecht","bar"
"159","Café Steijn","51.9126241","4.4564436","rotterdam","restaurant_and_bar"
"152","Bar Boeket","52.395784","4.9042821","amsterdam","restaurant"
"144","murmur","52.3855435","4.9280073","amsterdam","bar"
"148","Boka's","52.38809380000001","4.9094265","amsterdam","restaurant"
"921","Mamas & Tapas","52.37476299999999","4.873315299999999","amsterdam","restaurant_and_bar"
"197","Café Soundgarden","52.3729171","4.8757411","amsterdam","bar"
"215","Bam Boa","52.3496026","4.9126721","amsterdam","restaurant_and_bar"
"1251","Louise Petit Restaurant","51.9070717","4.478000199999999","rotterdam","restaurant"
"181","Stadscafé Blij","52.512249","6.092277999999999","zwolle","restaurant"
"1547","Krisje aan de Haven","51.5893601","4.7729078","breda","restaurant"
"3130","Bar Boeff","52.3782933","4.6361497","haarlem","bar"
"213","Cafe Thuys","52.36990609999999","4.8653762","amsterdam","restaurant_and_bar"
"229","Brasserie De Joffers","52.3558646","4.871071499999999","amsterdam","restaurant"
"1643","De Faam","52.1809957","5.373268999999999","hoogland","restaurant"
"1933","Grand Café De Biester","52.2837295","6.4211926","holten","restaurant"
"1106","Capriole Café","52.0649761","4.3376621","den-haag","restaurant"
"3999","Serre","52.348644","4.893871999999999","amsterdam","restaurant"
"4032","Café de Moriaan V.O.F.","52.1872801","5.607094199999999","voorthuizen","restaurant"
"2363","Pub Esser Boxmeer","51.6464226","5.9536169","boxmeer","restaurant_and_bar"
"1882","Merlot","52.1604414","5.3837416","amersfoort","restaurant"
"5288","Drink en Eetlokaal De Straatweg","52.10185000000001","5.098523600000001","utrecht","restaurant"
"3366","Café De Vriendschap","52.5779866","4.8077755","driehuizen","restaurant"
"3726","LOLO Pizzabar (AVPN certified)","51.5675513","4.7854813","breda","restaurant_and_bar"
